customer_id,log_month,session_count,avg_session_minutes,feature_adoption_score,last_active_date
3933-DQPWX,2026-08-01,29,1.18,0.621,2026-08-18
6661-EIPZC,2026-03-01,4,33.64,0.744,2026-03-22
6661-EIPZC,2026-04-01,12,56.7,0.655,2026-04-02
6661-EIPZC,2026-05-01,10,45.7,0.586,2026-05-22
6661-EIPZC,2026-06-01,8,80.08,0.8,2026-06-02
6661-EIPZC,2026-07-01,11,73.64,0.755,2026-07-07
6661-EIPZC,2026-08-01,3,43.66,0.679,2026-08-11
8957-THMOA,2026-03-01,22,17.05,0.643,2026-03-05
8957-THMOA,2026-04-01,23,33.35,0.657,2026-04-27
8957-THMOA,2026-05-01,3,15.89,0.892,2026-05-15
8957-THMOA,2026-06-01,12,21.14,0.598,2026-06-12
8957-THMOA,2026-07-01,12,36.54,0.717,2026-07-24
8957-THMOA,2026-08-01,16,9.88,0.775,2026-08-01
2251-PYLPB,2026-03-01,8,20.99,0.476,2026-03-10
2251-PYLPB,2026-04-01,10,10.91,0.309,2026-04-08
2251-PYLPB,2026-05-01,10,13.1,0.518,2026-05-10
2251-PYLPB,2026-06-01,0,18.77,0.566,2026-06-14
2251-PYLPB,2026-07-01,11,5.79,0.432,2026-07-16
2251-PYLPB,2026-08-01,9,14.11,0.341,2026-08-19
5555-RNPGT,2026-03-01,5,81.55,0.586,2026-03-22
5555-RNPGT,2026-04-01,15,52.88,0.503,2026-04-19
5555-RNPGT,2026-05-01,6,46.92,0.345,2026-05-16
5555-RNPGT,2026-06-01,24,55.57,0.364,2026-06-08
5555-RNPGT,2026-07-01,21,33.08,0.47,2026-07-08
5555-RNPGT,2026-08-01,4,29.54,0.216,2026-08-19
1057-FOGLZ,2026-03-01,1,122.59,0.02,2026-03-17
1057-FOGLZ,2026-04-01,9,11.53,0.134,2026-04-11
1057-FOGLZ,2026-05-01,8,44.72,0.126,2026-05-16
1057-FOGLZ,2026-06-01,9,32.28,0.02,2026-06-06
1057-FOGLZ,2026-07-01,18,69.66,0.126,2026-07-18
1057-FOGLZ,2026-08-01,4,0.0,0.025,2026-08-22
9300-RENDD,2026-03-01,35,15.35,0.599,2026-03-12
9300-RENDD,2026-04-01,8,6.75,0.685,2026-04-13
9300-RENDD,2026-05-01,10,24.42,0.458,2026-05-25
9300-RENDD,2026-06-01,4,13.92,0.483,2026-06-21
9300-RENDD,2026-07-01,11,8.66,0.51,2026-07-15
9300-RENDD,2026-08-01,15,5.03,0.457,2026-08-09
0761-AETCS,2026-03-01,15,28.03,0.682,2026-03-15
0761-AETCS,2026-04-01,42,33.58,0.403,2026-04-13
0761-AETCS,2026-05-01,13,54.1,0.536,2026-05-11
0761-AETCS,2026-06-01,13,22.67,0.599,2026-06-13
0761-AETCS,2026-07-01,19,14.34,0.325,2026-07-01
0761-AETCS,2026-08-01,14,26.14,0.519,2026-08-27
8087-LGYHQ,2026-03-01,30,7.32,0.647,2026-03-19
8087-LGYHQ,2026-04-01,29,11.14,0.694,2026-04-20
8087-LGYHQ,2026-05-01,34,5.74,0.559,2026-05-21
8087-LGYHQ,2026-06-01,16,8.78,0.52,2026-06-11
8087-LGYHQ,2026-07-01,40,12.48,0.581,2026-07-25
8087-LGYHQ,2026-08-01,24,5.83,0.65,2026-08-02
4137-BTIKL,2026-03-01,15,62.04,0.821,2026-03-16
4137-BTIKL,2026-04-01,0,52.9,0.777,2026-04-15
4137-BTIKL,2026-05-01,6,127.98,0.72,2026-05-22
4137-BTIKL,2026-06-01,20,72.57,0.723,2026-06-07
4137-BTIKL,2026-07-01,15,50.35,0.724,2026-07-11
4137-BTIKL,2026-08-01,10,22.21,0.731,2026-08-16
2190-BCXEC,2026-03-01,6,16.92,0.28,2026-03-03
2190-BCXEC,2026-04-01,19,31.99,0.281,2026-04-02
2190-BCXEC,2026-05-01,5,26.81,0.174,2026-05-05
2190-BCXEC,2026-06-01,17,7.71,0.284,2026-06-15
2190-BCXEC,2026-07-01,11,50.2,0.201,2026-07-01
2190-BCXEC,2026-08-01,14,23.69,0.246,2026-08-19
6227-FBDXH,2026-03-01,11,27.35,0.808,2026-03-02
6227-FBDXH,2026-04-01,13,49.56,0.669,2026-04-11
6227-FBDXH,2026-05-01,10,16.12,0.712,2026-05-17
6227-FBDXH,2026-06-01,9,37.48,0.544,2026-06-24
6227-FBDXH,2026-07-01,10,30.21,0.732,2026-07-18
6227-FBDXH,2026-08-01,18,46.53,0.846,2026-08-26
2153-MREFK,2026-03-01,17,24.41,0.444,2026-03-11
2153-MREFK,2026-04-01,9,15.64,0.403,2026-04-21
2153-MREFK,2026-05-01,25,24.85,0.397,2026-05-18
2153-MREFK,2026-06-01,13,16.95,0.379,2026-06-07
2153-MREFK,2026-07-01,15,20.17,0.23,2026-07-11
2153-MREFK,2026-08-01,8,20.67,0.256,2026-08-17
2911-WDXMV,2026-03-01,4,5.49,0.552,2026-03-16
2911-WDXMV,2026-04-01,19,23.04,0.472,2026-04-06
2911-WDXMV,2026-05-01,18,3.07,0.543,2026-05-16
2911-WDXMV,2026-06-01,29,8.3,0.548,2026-06-15
2911-WDXMV,2026-07-01,10,8.3,0.5,2026-07-23
2911-WDXMV,2026-08-01,8,11.56,0.439,2026-08-04
7206-PQBBZ,2026-03-01,18,57.1,0.591,2026-03-18
7206-PQBBZ,2026-04-01,0,58.44,0.449,2026-04-21
7206-PQBBZ,2026-05-01,10,79.78,0.674,2026-05-06
7206-PQBBZ,2026-06-01,11,59.86,0.533,2026-06-27
7206-PQBBZ,2026-07-01,12,76.07,0.494,2026-07-21
7206-PQBBZ,2026-08-01,15,38.62,0.482,2026-08-01
3106-ULWFW,2026-03-01,11,27.13,0.384,2026-03-26
3106-ULWFW,2026-04-01,20,12.06,0.48,2026-04-20
3106-ULWFW,2026-05-01,11,18.24,0.324,2026-05-16
3106-ULWFW,2026-06-01,19,14.66,0.428,2026-06-25
3106-ULWFW,2026-07-01,11,15.17,0.403,2026-07-04
3106-ULWFW,2026-08-01,6,9.99,0.399,2026-08-18
0925-VYDLG,2026-03-01,29,7.3,0.623,2026-03-16
0925-VYDLG,2026-04-01,12,8.86,0.611,2026-04-20
0925-VYDLG,2026-05-01,28,28.03,0.522,2026-05-03
0925-VYDLG,2026-06-01,13,5.7,0.563,2026-06-02
0925-VYDLG,2026-07-01,15,13.66,0.615,2026-07-23
0925-VYDLG,2026-08-01,28,25.38,0.583,2026-08-08
4547-FZJWE,2026-03-01,8,5.73,0.401,2026-03-12
4547-FZJWE,2026-04-01,16,26.57,0.489,2026-04-20
4547-FZJWE,2026-05-01,8,7.17,0.456,2026-05-18
4547-FZJWE,2026-06-01,3,25.34,0.449,2026-06-17
4547-FZJWE,2026-07-01,12,5.95,0.556,2026-07-18
4547-FZJWE,2026-08-01,8,38.55,0.502,2026-08-05
7422-WNBTY,2026-03-01,10,17.22,0.486,2026-03-14
7422-WNBTY,2026-04-01,17,17.68,0.382,2026-04-15
7422-WNBTY,2026-05-01,4,16.78,0.443,2026-05-08
7422-WNBTY,2026-06-01,23,18.83,0.459,2026-06-18
7422-WNBTY,2026-07-01,6,3.02,0.437,2026-07-07
7422-WNBTY,2026-08-01,17,22.84,0.483,2026-08-17
0842-IWYCP,2026-03-01,16,16.02,0.447,2026-03-08
0842-IWYCP,2026-04-01,19,6.35,0.712,2026-04-09
0842-IWYCP,2026-05-01,16,9.06,0.738,2026-05-03
0842-IWYCP,2026-06-01,12,7.63,0.77,2026-06-04
0842-IWYCP,2026-07-01,5,7.15,0.677,2026-07-08
0842-IWYCP,2026-08-01,28,9.08,0.73,2026-08-26
3521-HTQTV,2026-03-01,36,57.88,0.294,2026-03-12
3521-HTQTV,2026-04-01,39,67.1,0.448,2026-04-09
3521-HTQTV,2026-05-01,33,46.29,0.315,2026-05-05
3521-HTQTV,2026-06-01,32,25.47,0.365,2026-06-02
3521-HTQTV,2026-07-01,63,65.44,0.211,2026-07-20
3521-HTQTV,2026-08-01,12,54.35,0.432,2026-08-21
3744-ZBHON,2026-03-01,25,11.9,0.372,2026-03-11
3744-ZBHON,2026-04-01,35,14.45,0.383,2026-04-05
3744-ZBHON,2026-05-01,6,0.4,0.476,2026-05-15
3744-ZBHON,2026-06-01,49,14.37,0.39,2026-06-08
3744-ZBHON,2026-07-01,41,25.01,0.338,2026-07-18
3744-ZBHON,2026-08-01,28,20.18,0.394,2026-08-21
3373-DIUUN,2026-03-01,10,28.32,0.208,2026-03-27
3373-DIUUN,2026-04-01,8,20.13,0.347,2026-04-22
3373-DIUUN,2026-05-01,13,39.59,0.453,2026-05-05
3373-DIUUN,2026-06-01,2,17.98,0.394,2026-06-06
3373-DIUUN,2026-07-01,8,20.57,0.313,2026-07-16
3373-DIUUN,2026-08-01,20,24.58,0.48,2026-08-14
8383-SGHJU,2026-03-01,7,25.33,0.292,2026-03-13
8383-SGHJU,2026-04-01,14,0.0,0.282,2026-04-06
8383-SGHJU,2026-05-01,11,22.4,0.373,2026-05-18
8383-SGHJU,2026-06-01,6,32.68,0.473,2026-06-01
8383-SGHJU,2026-07-01,6,16.85,0.243,2026-07-05
8383-SGHJU,2026-08-01,4,13.59,0.376,2026-08-05
7607-QKKTJ,2026-03-01,6,24.68,0.676,2026-03-24
7607-QKKTJ,2026-04-01,6,13.29,0.585,2026-04-03
7607-QKKTJ,2026-05-01,14,18.83,0.484,2026-05-22
7607-QKKTJ,2026-06-01,6,20.82,0.761,2026-06-05
7607-QKKTJ,2026-07-01,11,16.31,0.549,2026-07-22
7607-QKKTJ,2026-08-01,6,4.98,0.646,2026-08-23
7707-PYBBH,2026-03-01,7,0.0,0.565,2026-03-16
7707-PYBBH,2026-04-01,5,36.85,0.467,2026-04-20
7707-PYBBH,2026-05-01,18,4.63,0.448,2026-05-14
7707-PYBBH,2026-06-01,6,33.58,0.686,2026-06-06
7707-PYBBH,2026-07-01,8,57.2,0.531,2026-07-14
7707-PYBBH,2026-08-01,7,6.24,0.566,2026-08-19
8984-HPEMB,2026-03-01,13,52.85,0.549,2026-03-01
8984-HPEMB,2026-04-01,18,26.98,0.313,2026-04-10
8984-HPEMB,2026-05-01,12,73.11,0.334,2026-05-06
8984-HPEMB,2026-06-01,0,6.63,0.376,2026-06-10
8984-HPEMB,2026-07-01,7,59.11,0.595,2026-07-27
8984-HPEMB,2026-08-01,35,24.24,0.447,2026-08-18
4349-GFQHK,2026-03-01,2,12.66,0.682,2026-03-17
4349-GFQHK,2026-04-01,3,13.72,0.65,2026-04-15
4349-GFQHK,2026-05-01,12,11.44,0.445,2026-05-02
4349-GFQHK,2026-06-01,5,12.59,0.586,2026-06-10
4349-GFQHK,2026-07-01,4,1.35,0.65,2026-07-18
4349-GFQHK,2026-08-01,1,10.78,0.526,2026-08-23
4139-DETXS,2026-03-01,25,43.47,0.783,2026-03-25
4139-DETXS,2026-04-01,48,50.62,0.869,2026-04-08
4139-DETXS,2026-05-01,24,25.01,0.845,2026-05-14
4139-DETXS,2026-06-01,10,64.21,0.705,2026-06-03
4139-DETXS,2026-07-01,29,63.61,0.908,2026-07-05
4139-DETXS,2026-08-01,10,77.07,0.9,2026-08-12
9779-DPNEJ,2026-03-01,32,13.05,0.234,2026-03-26
9779-DPNEJ,2026-04-01,4,37.85,0.281,2026-04-22
9779-DPNEJ,2026-05-01,37,55.73,0.298,2026-05-17
9779-DPNEJ,2026-06-01,21,32.85,0.294,2026-06-07
9779-DPNEJ,2026-07-01,20,38.46,0.337,2026-07-03
9779-DPNEJ,2026-08-01,17,48.26,0.24,2026-08-20
9805-FILKB,2026-03-01,14,42.44,0.488,2026-03-13
9805-FILKB,2026-04-01,7,26.61,0.549,2026-04-21
9805-FILKB,2026-05-01,8,27.66,0.38,2026-05-11
9805-FILKB,2026-06-01,9,50.63,0.425,2026-06-22
9805-FILKB,2026-07-01,8,53.74,0.439,2026-07-13
9805-FILKB,2026-08-01,13,36.95,0.401,2026-08-10
5793-YOLJN,2026-03-01,12,38.73,0.584,2026-03-21
5793-YOLJN,2026-04-01,21,28.36,0.551,2026-04-01
5793-YOLJN,2026-05-01,21,41.3,0.602,2026-05-11
5793-YOLJN,2026-06-01,19,30.13,0.581,2026-06-09
5793-YOLJN,2026-07-01,30,26.39,0.551,2026-07-21
5793-YOLJN,2026-08-01,14,19.5,0.464,2026-08-06
0673-IGUQO,2026-03-01,6,13.35,0.52,2026-03-19
0673-IGUQO,2026-04-01,8,27.27,0.548,2026-04-25
0673-IGUQO,2026-05-01,9,10.2,0.506,2026-05-02
0673-IGUQO,2026-06-01,10,18.52,0.529,2026-06-04
0673-IGUQO,2026-07-01,6,19.56,0.491,2026-07-15
0673-IGUQO,2026-08-01,7,4.4,0.476,2026-08-11
4123-FCVCB,2026-03-01,0,32.93,0.056,2026-03-13
4123-FCVCB,2026-04-01,11,47.04,0.252,2026-04-18
4123-FCVCB,2026-05-01,8,48.68,0.02,2026-05-27
4123-FCVCB,2026-06-01,4,30.32,0.068,2026-06-15
4123-FCVCB,2026-07-01,12,37.63,0.157,2026-07-09
4123-FCVCB,2026-08-01,8,30.41,0.02,2026-08-20
8819-IMISP,2026-03-01,9,21.94,0.435,2026-03-16
8819-IMISP,2026-04-01,14,12.23,0.473,2026-04-03
8819-IMISP,2026-05-01,3,25.86,0.351,2026-05-25
8819-IMISP,2026-06-01,14,14.69,0.506,2026-06-07
8819-IMISP,2026-07-01,17,8.8,0.534,2026-07-24
8819-IMISP,2026-08-01,14,29.74,0.331,2026-08-23
7802-EFKNY,2026-03-01,4,0.0,0.619,2026-03-14
7802-EFKNY,2026-04-01,7,16.81,0.405,2026-04-16
7802-EFKNY,2026-05-01,4,28.12,0.652,2026-05-17
7802-EFKNY,2026-06-01,14,0.0,0.526,2026-06-27
7802-EFKNY,2026-07-01,14,21.52,0.438,2026-07-20
7802-EFKNY,2026-08-01,15,28.79,0.432,2026-08-17
8311-UEUAB,2026-03-01,38,24.23,0.621,2026-03-25
8311-UEUAB,2026-04-01,52,40.56,0.714,2026-04-09
8311-UEUAB,2026-05-01,30,29.04,0.504,2026-05-22
8311-UEUAB,2026-06-01,24,9.92,0.771,2026-06-07
8311-UEUAB,2026-07-01,31,0.0,0.706,2026-07-08
8311-UEUAB,2026-08-01,19,12.2,0.584,2026-08-07
5858-EAFCZ,2026-03-01,28,19.87,0.243,2026-03-22
5858-EAFCZ,2026-04-01,17,16.82,0.303,2026-04-09
5858-EAFCZ,2026-05-01,11,16.77,0.332,2026-05-07
5858-EAFCZ,2026-06-01,11,23.69,0.167,2026-06-24
5858-EAFCZ,2026-07-01,19,34.29,0.287,2026-07-23
5858-EAFCZ,2026-08-01,11,22.39,0.29,2026-08-13
8035-BUYVG,2026-03-01,24,22.29,0.502,2026-03-26
8035-BUYVG,2026-04-01,4,1.96,0.591,2026-04-21
8035-BUYVG,2026-05-01,18,3.05,0.584,2026-05-06
8035-BUYVG,2026-06-01,15,27.78,0.489,2026-06-22
8035-BUYVG,2026-07-01,5,11.02,0.451,2026-07-21
8035-BUYVG,2026-08-01,12,9.05,0.319,2026-08-26
1163-ONYEY,2026-03-01,25,0.0,0.482,2026-03-20
1163-ONYEY,2026-04-01,30,48.63,0.479,2026-04-26
1163-ONYEY,2026-05-01,18,54.62,0.565,2026-05-07
1163-ONYEY,2026-06-01,29,26.9,0.448,2026-06-12
1163-ONYEY,2026-07-01,9,48.77,0.49,2026-07-09
1163-ONYEY,2026-08-01,25,61.47,0.65,2026-08-08
9787-XVQIU,2026-03-01,8,40.85,0.455,2026-03-11
9787-XVQIU,2026-04-01,8,23.61,0.571,2026-04-06
9787-XVQIU,2026-05-01,3,31.46,0.587,2026-05-10
9787-XVQIU,2026-06-01,6,11.57,0.542,2026-06-15
9787-XVQIU,2026-07-01,5,17.12,0.522,2026-07-02
9787-XVQIU,2026-08-01,3,27.13,0.307,2026-08-24
8945-MUQUF,2026-03-01,5,4.24,0.633,2026-03-05
8945-MUQUF,2026-04-01,9,6.41,0.51,2026-04-14
8945-MUQUF,2026-05-01,9,3.88,0.365,2026-05-09
8945-MUQUF,2026-06-01,6,13.59,0.432,2026-06-26
8945-MUQUF,2026-07-01,2,3.46,0.39,2026-07-05
8945-MUQUF,2026-08-01,0,5.37,0.366,2026-08-10
5656-MJEFC,2026-03-01,20,23.68,0.761,2026-03-16
5656-MJEFC,2026-04-01,66,26.34,0.78,2026-04-11
5656-MJEFC,2026-05-01,42,37.31,0.631,2026-05-21
5656-MJEFC,2026-06-01,26,0.0,0.733,2026-06-17
5656-MJEFC,2026-07-01,14,22.28,0.763,2026-07-15
5656-MJEFC,2026-08-01,36,48.26,0.894,2026-08-27
6082-OQFBA,2026-03-01,19,9.47,0.219,2026-03-17
6082-OQFBA,2026-04-01,1,6.81,0.134,2026-04-19
6082-OQFBA,2026-05-01,6,17.11,0.064,2026-05-22
6082-OQFBA,2026-06-01,2,19.71,0.084,2026-06-18
6082-OQFBA,2026-07-01,15,5.99,0.068,2026-07-27
6082-OQFBA,2026-08-01,16,12.58,0.18,2026-08-15
8051-HJRLT,2026-03-01,22,12.34,0.392,2026-03-21
8051-HJRLT,2026-04-01,31,42.54,0.549,2026-04-15
8051-HJRLT,2026-05-01,8,2.13,0.411,2026-05-03
8051-HJRLT,2026-06-01,44,35.13,0.409,2026-06-24
8051-HJRLT,2026-07-01,29,49.86,0.369,2026-07-14
8051-HJRLT,2026-08-01,27,49.84,0.498,2026-08-23
8974-OVACP,2026-03-01,8,32.52,0.587,2026-03-09
8974-OVACP,2026-04-01,4,22.62,0.532,2026-04-17
8974-OVACP,2026-05-01,2,28.38,0.522,2026-05-15
8974-OVACP,2026-06-01,8,73.13,0.413,2026-06-10
8974-OVACP,2026-07-01,5,58.91,0.569,2026-07-01
8974-OVACP,2026-08-01,3,49.1,0.562,2026-08-19
4010-YLMVT,2026-03-01,7,50.84,0.961,2026-03-23
4010-YLMVT,2026-04-01,21,67.34,0.91,2026-04-05
4010-YLMVT,2026-05-01,2,37.52,0.943,2026-05-01
4010-YLMVT,2026-06-01,19,29.03,0.946,2026-06-14
4010-YLMVT,2026-07-01,9,35.27,0.98,2026-07-24
4010-YLMVT,2026-08-01,26,51.74,0.98,2026-08-21
1379-FRVEB,2026-03-01,21,27.58,0.78,2026-03-06
1379-FRVEB,2026-04-01,15,25.4,0.739,2026-04-11
1379-FRVEB,2026-05-01,20,23.72,0.686,2026-05-25
1379-FRVEB,2026-06-01,11,29.7,0.691,2026-06-02
1379-FRVEB,2026-07-01,21,21.06,0.861,2026-07-03
1379-FRVEB,2026-08-01,17,36.42,0.834,2026-08-04
8612-GXIDD,2026-03-01,4,79.93,0.614,2026-03-18
8612-GXIDD,2026-04-01,9,67.59,0.486,2026-04-05
8612-GXIDD,2026-05-01,13,77.54,0.588,2026-05-08
8612-GXIDD,2026-06-01,13,110.24,0.482,2026-06-02
8612-GXIDD,2026-07-01,10,170.75,0.508,2026-07-17
8612-GXIDD,2026-08-01,7,0.28,0.683,2026-08-26
6288-CHQJB,2026-03-01,26,14.31,0.782,2026-03-23
6288-CHQJB,2026-04-01,5,29.81,0.593,2026-04-05
6288-CHQJB,2026-05-01,10,23.78,0.654,2026-05-05
6288-CHQJB,2026-06-01,12,10.44,0.665,2026-06-11
6288-CHQJB,2026-07-01,18,13.9,0.696,2026-07-22
6288-CHQJB,2026-08-01,17,13.43,0.621,2026-08-22
8160-HOWOX,2026-03-01,0,10.48,0.98,2026-03-05
8160-HOWOX,2026-04-01,10,9.83,0.954,2026-04-16
8160-HOWOX,2026-05-01,5,5.81,0.98,2026-05-04
8160-HOWOX,2026-06-01,17,20.18,0.957,2026-06-25
8160-HOWOX,2026-07-01,10,6.13,0.98,2026-07-25
8160-HOWOX,2026-08-01,24,12.35,0.98,2026-08-26
3023-GFLBR,2026-03-01,9,26.43,0.446,2026-03-13
3023-GFLBR,2026-04-01,0,47.86,0.436,2026-04-18
3023-GFLBR,2026-05-01,10,0.0,0.416,2026-05-02
3023-GFLBR,2026-06-01,17,33.48,0.531,2026-06-12
3023-GFLBR,2026-07-01,6,27.13,0.471,2026-07-04
3023-GFLBR,2026-08-01,14,22.48,0.489,2026-08-02
6648-INWPS,2026-03-01,15,25.55,0.741,2026-03-06
6648-INWPS,2026-04-01,16,31.32,0.822,2026-04-26
6648-INWPS,2026-05-01,12,13.43,0.803,2026-05-14
6648-INWPS,2026-06-01,17,13.41,0.782,2026-06-15
6648-INWPS,2026-07-01,0,36.88,0.765,2026-07-20
6648-INWPS,2026-08-01,22,15.57,0.761,2026-08-25
4223-BKEOR,2026-03-01,11,0.0,0.659,2026-03-25
4223-BKEOR,2026-04-01,14,14.24,0.684,2026-04-04
4223-BKEOR,2026-05-01,16,14.01,0.674,2026-05-05
4223-BKEOR,2026-06-01,4,7.12,0.519,2026-06-23
4223-BKEOR,2026-07-01,13,8.24,0.438,2026-07-22
4223-BKEOR,2026-08-01,8,15.67,0.704,2026-08-27
4079-VTGLK,2026-03-01,0,20.49,0.378,2026-03-14
4079-VTGLK,2026-04-01,33,36.18,0.409,2026-04-05
4079-VTGLK,2026-05-01,18,6.46,0.337,2026-05-25
4079-VTGLK,2026-06-01,52,54.1,0.3,2026-06-12
4079-VTGLK,2026-07-01,27,8.79,0.419,2026-07-04
4079-VTGLK,2026-08-01,21,41.33,0.431,2026-08-08
1763-WQFUK,2026-03-01,7,26.65,0.394,2026-03-19
1763-WQFUK,2026-04-01,14,32.39,0.524,2026-04-02
1763-WQFUK,2026-05-01,0,11.87,0.439,2026-05-19
1763-WQFUK,2026-06-01,6,64.5,0.463,2026-06-23
1763-WQFUK,2026-07-01,51,4.58,0.585,2026-07-24
1763-WQFUK,2026-08-01,32,0.0,0.441,2026-08-10
1391-UBDAR,2026-03-01,15,22.88,0.207,2026-03-26
1391-UBDAR,2026-04-01,17,25.05,0.172,2026-04-01
1391-UBDAR,2026-05-01,12,22.23,0.268,2026-05-15
1391-UBDAR,2026-06-01,25,30.33,0.36,2026-06-23
1391-UBDAR,2026-07-01,14,18.33,0.399,2026-07-05
1391-UBDAR,2026-08-01,28,21.29,0.348,2026-08-15
8894-JVDCV,2026-03-01,21,70.66,0.234,2026-03-05
8894-JVDCV,2026-04-01,24,65.45,0.24,2026-04-25
8894-JVDCV,2026-05-01,23,54.01,0.118,2026-05-01
8894-JVDCV,2026-06-01,32,72.82,0.199,2026-06-27
8894-JVDCV,2026-07-01,22,33.8,0.08,2026-07-20
8894-JVDCV,2026-08-01,31,53.73,0.159,2026-08-13
2023-VQFDL,2026-03-01,12,53.78,0.56,2026-03-26
2023-VQFDL,2026-04-01,2,24.51,0.625,2026-04-10
2023-VQFDL,2026-05-01,0,68.0,0.645,2026-05-21
2023-VQFDL,2026-06-01,9,55.0,0.797,2026-06-15
2023-VQFDL,2026-07-01,20,50.33,0.528,2026-07-10
2023-VQFDL,2026-08-01,21,68.58,0.735,2026-08-14
1345-GKDZZ,2026-03-01,45,29.52,0.534,2026-03-21
1345-GKDZZ,2026-04-01,40,26.59,0.493,2026-04-13
1345-GKDZZ,2026-05-01,49,17.25,0.176,2026-05-22
1345-GKDZZ,2026-06-01,50,10.07,0.393,2026-06-23
1345-GKDZZ,2026-07-01,43,22.29,0.308,2026-07-05
1345-GKDZZ,2026-08-01,47,12.82,0.277,2026-08-06
2014-MKGMH,2026-03-01,19,39.63,0.328,2026-03-07
2014-MKGMH,2026-04-01,4,14.43,0.361,2026-04-08
2014-MKGMH,2026-05-01,6,24.46,0.232,2026-05-23
2014-MKGMH,2026-06-01,9,21.89,0.219,2026-06-08
2014-MKGMH,2026-07-01,8,22.27,0.179,2026-07-22
2014-MKGMH,2026-08-01,8,13.98,0.25,2026-08-10
5628-FCGYG,2026-03-01,6,0.0,0.871,2026-03-18
5628-FCGYG,2026-04-01,8,11.29,0.885,2026-04-08
5628-FCGYG,2026-05-01,10,2.71,0.709,2026-05-23
5628-FCGYG,2026-06-01,6,12.26,0.74,2026-06-22
5628-FCGYG,2026-07-01,5,6.34,0.758,2026-07-15
5628-FCGYG,2026-08-01,7,16.13,0.763,2026-08-05
2560-WBWXF,2026-03-01,18,21.63,0.798,2026-03-26
2560-WBWXF,2026-04-01,10,36.37,0.683,2026-04-07
2560-WBWXF,2026-05-01,4,0.0,0.603,2026-05-26
2560-WBWXF,2026-06-01,0,23.25,0.59,2026-06-01
2560-WBWXF,2026-07-01,10,39.29,0.568,2026-07-22
2560-WBWXF,2026-08-01,14,6.76,0.513,2026-08-05
0248-IPDFW,2026-03-01,4,32.02,0.701,2026-03-19
0248-IPDFW,2026-04-01,3,41.99,0.771,2026-04-13
0248-IPDFW,2026-05-01,1,38.42,0.618,2026-05-08
0248-IPDFW,2026-06-01,3,47.18,0.65,2026-06-12
0248-IPDFW,2026-07-01,4,5.84,0.692,2026-07-13
0248-IPDFW,2026-08-01,6,17.77,0.582,2026-08-05
7978-DKUQH,2026-03-01,19,15.13,0.613,2026-03-02
7978-DKUQH,2026-04-01,14,9.19,0.582,2026-04-01
7978-DKUQH,2026-05-01,17,11.2,0.57,2026-05-01
7978-DKUQH,2026-06-01,2,24.99,0.538,2026-06-11
7978-DKUQH,2026-07-01,11,23.99,0.641,2026-07-09
7978-DKUQH,2026-08-01,14,27.44,0.531,2026-08-23
4335-UPJSI,2026-03-01,29,16.08,0.555,2026-03-02
4335-UPJSI,2026-04-01,17,7.79,0.618,2026-04-27
4335-UPJSI,2026-05-01,19,33.05,0.601,2026-05-24
4335-UPJSI,2026-06-01,11,0.67,0.514,2026-06-26
4335-UPJSI,2026-07-01,13,36.48,0.615,2026-07-06
4335-UPJSI,2026-08-01,13,35.5,0.505,2026-08-22
0524-IAVZO,2026-03-01,23,20.79,0.696,2026-03-27
0524-IAVZO,2026-04-01,8,14.98,0.665,2026-04-18
0524-IAVZO,2026-05-01,13,8.08,0.554,2026-05-20
0524-IAVZO,2026-06-01,15,18.28,0.701,2026-06-20
0524-IAVZO,2026-07-01,14,8.33,0.516,2026-07-24
0524-IAVZO,2026-08-01,6,13.57,0.433,2026-08-25
2737-YNGYW,2026-03-01,23,31.04,0.17,2026-03-17
2737-YNGYW,2026-04-01,35,20.47,0.425,2026-04-17
2737-YNGYW,2026-05-01,37,0.0,0.507,2026-05-16
2737-YNGYW,2026-06-01,27,63.34,0.456,2026-06-01
2737-YNGYW,2026-07-01,20,23.58,0.343,2026-07-20
2737-YNGYW,2026-08-01,37,40.86,0.395,2026-08-26
1784-EZDKJ,2026-03-01,26,30.05,0.135,2026-03-17
1784-EZDKJ,2026-04-01,21,33.41,0.317,2026-04-20
1784-EZDKJ,2026-05-01,20,41.28,0.08,2026-05-02
1784-EZDKJ,2026-06-01,13,30.38,0.181,2026-06-14
1784-EZDKJ,2026-07-01,18,13.1,0.306,2026-07-12
1784-EZDKJ,2026-08-01,7,29.66,0.227,2026-08-14
9297-FVVDH,2026-03-01,27,30.76,0.911,2026-03-04
9297-FVVDH,2026-04-01,20,23.23,0.786,2026-04-04
9297-FVVDH,2026-05-01,13,37.56,0.776,2026-05-07
9297-FVVDH,2026-06-01,3,0.03,0.728,2026-06-19
9297-FVVDH,2026-07-01,26,15.19,0.653,2026-07-18
9297-FVVDH,2026-08-01,24,48.33,0.653,2026-08-09
8007-YYPWD,2026-03-01,10,77.26,0.594,2026-03-11
8007-YYPWD,2026-04-01,10,76.02,0.52,2026-04-19
8007-YYPWD,2026-05-01,16,59.34,0.492,2026-05-11
8007-YYPWD,2026-06-01,24,25.74,0.567,2026-06-23
8007-YYPWD,2026-07-01,13,18.95,0.423,2026-07-15
8007-YYPWD,2026-08-01,21,25.62,0.352,2026-08-08
7101-HRBLJ,2026-03-01,15,27.35,0.711,2026-03-16
7101-HRBLJ,2026-04-01,22,14.22,0.795,2026-04-17
