customer_id,plan_type,contract_type,billing_cycle,payment_method,monthly_charge,tenure_months,status,start_date,end_date
7054-LGEQW,Basic,Month-to-month,Monthly,Mailed check,45.95,1,cancelled,2026-08-06,2026-08-08
0523-VNGTF,Basic,Month-to-month,Monthly,Electronic check,50.5,52,active,2022-05-09,
9575-IWCAZ,Standard,One year,Annual,Mailed check,25.1,6,active,2026-02-21,
7105-MXJLL,Standard,One year,Annual,Mailed check,60.7,26,active,2024-07-04,
7064-FRRSW,Standard,One year,Annual,Electronic check,99.0,48,active,2022-09-16,
7940-UQQUG,Standard,One year,Annual,Bank transfer (automatic),104.4,64,active,2021-04-26,
0923-PNFUB,Basic,Month-to-month,Monthly,Electronic check,83.75,3,cancelled,2026-06-07,2026-09-02
3961-SXAXY,Basic,Month-to-month,Monthly,Bank transfer (automatic),44.05,1,active,2026-07-20,
7010-BRBUU,Pro,Two year,Annual,Credit card (automatic),24.1,72,active,2020-08-22,
3566-HJGPK,Basic,Month-to-month,Monthly,Mailed check,45.55,1,active,2026-08-14,
3062-ICYZQ,Basic,Month-to-month,Monthly,Electronic check,93.8,51,active,2022-05-21,
9938-PRCVK,Pro,Two year,Annual,Bank transfer (automatic),19.7,41,active,2023-03-20,
0973-KYVNF,Pro,Two year,Annual,Credit card (automatic),70.65,72,active,2020-08-25,
5129-HHMZC,Pro,Two year,Annual,Credit card (automatic),86.45,43,active,2023-02-08,
9637-CDTKZ,Pro,Two year,Annual,Credit card (automatic),114.1,72,active,2020-08-27,
3946-JEWRQ,Standard,One year,Annual,Credit card (automatic),95.2,47,active,2022-09-21,
7873-CVMAW,Pro,Two year,Annual,Credit card (automatic),88.55,72,active,2020-08-23,
0463-WZZKO,Basic,Month-to-month,Monthly,Credit card (automatic),20.75,3,active,2026-06-05,
3494-JCHRQ,Basic,Month-to-month,Monthly,Electronic check,70.05,1,cancelled,2026-07-27,2026-08-04
6474-FVJLC,Basic,Month-to-month,Monthly,Electronic check,86.0,2,cancelled,2026-07-07,2026-09-02
4524-QCSSM,Basic,Month-to-month,Monthly,Bank transfer (automatic),44.65,26,active,2024-07-10,
5832-EXGTT,Basic,Month-to-month,Monthly,Mailed check,60.2,29,active,2024-03-28,
8840-DQLGN,Basic,Month-to-month,Monthly,Bank transfer (automatic),100.5,35,cancelled,2023-10-04,2026-08-06
2039-JONDJ,Standard,One year,Annual,Bank transfer (automatic),55.45,27,active,2024-06-11,
7217-JYHOQ,Basic,Month-to-month,Monthly,Credit card (automatic),70.3,24,active,2024-08-28,
6695-FRVEC,Pro,Two year,Annual,Bank transfer (automatic),60.4,67,active,2021-02-06,
4547-LYTDD,Basic,Month-to-month,Monthly,Electronic check,72.65,16,cancelled,2025-04-30,2026-08-02
9894-QMIMJ,Standard,One year,Annual,Bank transfer (automatic),55.8,23,active,2024-10-06,
8069-YQQAJ,Basic,Month-to-month,Monthly,Mailed check,31.1,14,active,2025-06-21,
6770-XUAGN,Basic,Month-to-month,Monthly,Electronic check,21.0,1,cancelled,2026-07-23,2026-09-07
4193-ORFCL,Basic,Month-to-month,Monthly,Mailed check,45.1,1,cancelled,2026-08-03,2026-08-29
1636-NTNCO,Basic,Month-to-month,Monthly,Credit card (automatic),50.95,4,active,2026-04-27,
3466-WAESX,Basic,Month-to-month,Monthly,Electronic check,69.1,16,active,2025-05-12,
9281-PKKZE,Basic,Month-to-month,Monthly,Electronic check,43.95,46,active,2022-10-18,
3638-VBZTA,Pro,Two year,Annual,Bank transfer (automatic),86.5,68,active,2021-01-10,
7459-IMVYU,Basic,Month-to-month,Monthly,Electronic check,69.95,38,active,2023-06-22,
7776-QWNFX,Basic,Month-to-month,Monthly,Bank transfer (automatic),50.4,30,cancelled,2024-02-21,2026-09-06
6689-TCZHQ,Basic,Month-to-month,Monthly,Electronic check,78.95,5,cancelled,2026-04-12,2026-08-04
8563-OYMQY,Basic,Month-to-month,Monthly,Credit card (automatic),90.95,17,active,2025-04-17,
0754-EEBDC,Pro,Two year,Annual,Mailed check,19.9,4,active,2026-04-26,
5777-ZPQNC,Standard,One year,Annual,Electronic check,20.15,12,active,2025-08-21,
1951-IEYXM,Pro,Two year,Annual,Credit card (automatic),90.6,72,active,2020-08-26,
3318-NMQXL,Basic,Month-to-month,Monthly,Electronic check,92.0,3,active,2026-06-16,
3143-ILDAL,Basic,Month-to-month,Monthly,Electronic check,94.45,56,cancelled,2021-12-28,2026-09-02
1022-RKXDR,Standard,One year,Annual,Mailed check,24.85,41,active,2023-04-06,
2361-FJWNO,Standard,One year,Annual,Credit card (automatic),36.0,40,active,2023-04-21,
2272-UOINI,Basic,Month-to-month,Monthly,Electronic check,78.5,7,active,2026-01-22,
8232-UTFOZ,Pro,Two year,Annual,Credit card (automatic),19.95,69,active,2020-11-23,
3750-YHRYO,Standard,One year,Annual,Mailed check,20.65,7,active,2026-02-03,
6637-KYRCV,Basic,Month-to-month,Monthly,Electronic check,30.5,5,active,2026-04-08,
5668-MEISB,Pro,Two year,Annual,Credit card (automatic),106.1,72,active,2020-08-23,
0129-QMPDR,Standard,One year,Annual,Bank transfer (automatic),20.5,44,active,2023-01-13,
7188-CBBBA,Standard,One year,Annual,Electronic check,95.5,65,active,2021-04-14,
5356-CSVSQ,Basic,Month-to-month,Monthly,Electronic check,64.6,3,active,2026-06-16,
3221-CJMSG,Basic,Month-to-month,Monthly,Credit card (automatic),51.1,24,active,2024-09-01,
4720-VSTSI,Basic,Month-to-month,Monthly,Bank transfer (automatic),84.8,44,cancelled,2023-01-14,2026-08-09
3219-JQRSL,Pro,Two year,Annual,Credit card (automatic),89.1,72,active,2020-08-30,
2801-NISEI,Basic,Month-to-month,Monthly,Electronic check,54.95,24,active,2024-09-11,
3946-MHCZW,Basic,Month-to-month,Monthly,Mailed check,50.9,1,cancelled,2026-07-22,2026-08-22
4623-ZKHLY,Basic,Month-to-month,Monthly,Bank transfer (automatic),20.45,22,active,2024-11-04,
6732-VAILE,Pro,Two year,Annual,Credit card (automatic),85.95,70,active,2020-11-14,
8201-AAXCB,Basic,Month-to-month,Monthly,Electronic check,60.35,25,active,2024-07-27,
7696-CFTAT,Pro,Two year,Annual,Bank transfer (automatic),19.8,37,active,2023-08-07,
1845-CSBRZ,Basic,Month-to-month,Monthly,Bank transfer (automatic),85.35,22,active,2024-11-09,
2123-VSCOT,Pro,Two year,Annual,Bank transfer (automatic),72.1,59,active,2021-09-28,
6651-AZVTJ,Basic,Month-to-month,Monthly,Electronic check,99.8,49,cancelled,2022-07-20,2026-09-11
4566-GOLUK,Basic,Month-to-month,Monthly,Bank transfer (automatic),107.35,47,cancelled,2022-09-18,2026-07-25
2484-DGXPZ,Basic,Month-to-month,Monthly,Mailed check,19.55,31,cancelled,2024-02-03,2026-08-05
2018-QKYGT,Basic,Month-to-month,Monthly,Electronic check,81.05,1,active,2026-07-23,
2792-VPPET,Basic,Month-to-month,Monthly,Electronic check,20.5,3,active,2026-06-11,
7409-JURKQ,Standard,One year,Annual,Bank transfer (automatic),111.8,53,active,2022-03-23,
3247-MHJKM,Basic,Month-to-month,Monthly,Mailed check,20.2,1,active,2026-07-20,
1964-SVLEA,Standard,One year,Annual,Mailed check,19.7,20,active,2025-01-01,
4587-NUKOX,Basic,Month-to-month,Monthly,Electronic check,79.1,3,cancelled,2026-06-02,2026-08-31
7297-DVYGA,Standard,One year,Annual,Bank transfer (automatic),19.85,51,active,2022-06-01,
2239-CGBUZ,Standard,One year,Annual,Bank transfer (automatic),60.5,51,active,2022-06-15,
0854-UYHZD,Pro,Two year,Annual,Mailed check,19.55,13,active,2025-07-23,
7243-LCGGZ,Basic,Month-to-month,Monthly,Mailed check,20.9,1,active,2026-07-26,
8267-KFGYD,Basic,Month-to-month,Monthly,Mailed check,21.05,1,active,2026-07-22,
4890-VMUAV,Standard,One year,Annual,Electronic check,71.5,63,active,2021-06-14,
9261-WDCAF,Basic,Month-to-month,Monthly,Mailed check,54.65,3,active,2026-05-24,
3764-MNMOI,Pro,Two year,Annual,Credit card (automatic),19.2,46,active,2022-11-06,
7442-YGZFK,Basic,Month-to-month,Monthly,Credit card (automatic),49.8,1,active,2026-07-24,
0420-BWTPW,Basic,Month-to-month,Monthly,Mailed check,25.5,8,cancelled,2025-12-18,2026-07-26
8229-BUJHX,Pro,Two year,Annual,Bank transfer (automatic),20.5,71,active,2020-09-20,
7449-HVPIV,Basic,Month-to-month,Monthly,Credit card (automatic),90.4,55,active,2022-01-19,
5504-WSIUR,Standard,One year,Annual,Bank transfer (automatic),90.25,70,active,2020-11-13,
8183-ONMXC,Basic,Month-to-month,Monthly,Electronic check,80.75,2,cancelled,2026-07-09,2026-08-05
8466-PZBLH,Pro,Two year,Annual,Bank transfer (automatic),104.6,67,active,2021-02-07,
9614-RMGHA,Basic,Month-to-month,Monthly,Bank transfer (automatic),91.85,65,cancelled,2021-04-02,2026-07-29
8735-IJJEG,Basic,Month-to-month,Monthly,Credit card (automatic),50.2,14,active,2025-06-18,
0564-MUUQK,Basic,Month-to-month,Monthly,Bank transfer (automatic),95.5,20,active,2024-12-27,
5054-IEXZT,Basic,Month-to-month,Monthly,Electronic check,75.35,1,cancelled,2026-08-01,2026-09-05
5834-ASPWA,Basic,Month-to-month,Monthly,Electronic check,75.45,1,cancelled,2026-07-24,2026-09-15
0701-RFGFI,Basic,Month-to-month,Monthly,Bank transfer (automatic),95.4,49,active,2022-08-12,
0019-EFAEP,Pro,Two year,Annual,Bank transfer (automatic),101.3,72,active,2020-08-28,
5619-PTMIK,Basic,Month-to-month,Monthly,Electronic check,53.1,46,active,2022-11-01,
3737-XBQDD,Basic,Month-to-month,Monthly,Bank transfer (automatic),84.85,24,active,2024-09-10,
5882-CMAZQ,Basic,Month-to-month,Monthly,Electronic check,34.25,5,active,2026-03-29,
5846-QFDFI,Basic,Month-to-month,Monthly,Credit card (automatic),88.6,33,active,2023-11-22,
4445-KWOKW,Standard,One year,Annual,Bank transfer (automatic),60.15,42,active,2023-02-22,
3511-APPBJ,Standard,One year,Annual,Credit card (automatic),99.95,23,active,2024-09-21,
7967-HYCDE,Basic,Month-to-month,Monthly,Bank transfer (automatic),70.7,8,active,2025-12-23,
2430-RRYUW,Standard,One year,Annual,Mailed check,54.8,66,active,2021-03-03,
3948-XHGNA,Basic,Month-to-month,Monthly,Bank transfer (automatic),49.55,24,cancelled,2024-09-15,2026-09-12
3723-BFBGR,Basic,Month-to-month,Monthly,Credit card (automatic),54.8,24,active,2024-08-19,
0565-IYCGT,Standard,One year,Annual,Credit card (automatic),78.6,69,cancelled,2020-12-03,2026-08-15
5447-WZAFP,Standard,One year,Annual,Mailed check,100.3,53,active,2022-03-30,
5110-CHOPY,Pro,Two year,Annual,Electronic check,53.6,60,active,2021-09-16,
5445-UTODQ,Basic,Month-to-month,Monthly,Electronic check,81.1,7,cancelled,2026-01-20,2026-07-31
4425-OWHWB,Standard,One year,Annual,Credit card (automatic),19.35,20,active,2024-12-21,
7892-QVYKW,Basic,Month-to-month,Monthly,Electronic check,85.6,23,active,2024-09-19,
9675-ICXCT,Pro,Two year,Annual,Electronic check,80.8,72,active,2020-09-11,
1024-VRZHF,Basic,Month-to-month,Monthly,Electronic check,74.95,11,cancelled,2025-09-22,2026-07-24
4703-MQYKT,Pro,Two year,Annual,Mailed check,19.6,21,active,2024-11-28,
9497-QCMMS,Basic,Month-to-month,Monthly,Electronic check,93.55,1,cancelled,2026-08-13,2026-07-21
5692-ICXLW,Basic,Month-to-month,Monthly,Electronic check,90.7,31,active,2024-01-30,
0602-DDUML,Pro,Two year,Annual,Mailed check,69.75,57,active,2021-12-02,
2208-MPXIO,Pro,Two year,Annual,Bank transfer (automatic),20.0,45,active,2022-11-29,
1960-UYCNN,Basic,Month-to-month,Monthly,Electronic check,95.25,10,active,2025-11-14,
0348-SDKOL,Basic,Month-to-month,Monthly,Credit card (automatic),102.1,58,cancelled,2021-10-31,2026-08-11
3190-FZATL,Basic,Month-to-month,Monthly,Mailed check,19.95,14,active,2025-06-27,
7336-RLLRH,Standard,One year,Annual,Mailed check,80.85,27,active,2024-05-27,
4373-MAVJG,Basic,Month-to-month,Monthly,Bank transfer (automatic),90.9,14,cancelled,2025-06-24,2026-08-09
8901-HJXTF,Basic,Month-to-month,Monthly,Mailed check,29.2,12,cancelled,2025-08-29,2026-08-29
7710-JSYOA,Pro,Two year,Annual,Bank transfer (automatic),93.3,69,active,2020-11-25,
5419-KLXBN,Basic,Month-to-month,Monthly,Bank transfer (automatic),89.15,25,cancelled,2024-08-14,2026-09-15
3424-NMNBO,Standard,One year,Annual,Electronic check,108.85,58,cancelled,2021-10-24,2026-09-04
9885-MFVSU,Pro,Two year,Annual,Credit card (automatic),46.35,35,active,2023-10-06,
4514-GFCFI,Basic,Month-to-month,Monthly,Electronic check,84.75,16,cancelled,2025-05-01,2026-09-12
0607-MVMGC,Standard,One year,Annual,Credit card (automatic),78.75,45,active,2022-12-01,
3365-SAIGS,Basic,Month-to-month,Monthly,Electronic check,83.55,17,active,2025-03-19,
9828-AOQLM,Basic,Month-to-month,Monthly,Electronic check,45.7,1,cancelled,2026-08-08,2026-08-06
8022-BECSI,Standard,One year,Annual,Mailed check,19.6,22,active,2024-11-05,
8000-REIQB,Basic,Month-to-month,Monthly,Electronic check,69.95,1,cancelled,2026-07-26,2026-08-17
9993-LHIEB,Pro,Two year,Annual,Mailed check,67.85,67,active,2021-01-27,
0266-CLZKZ,Pro,Two year,Annual,Bank transfer (automatic),105.65,67,active,2021-02-06,
7615-ESMYF,Basic,Month-to-month,Monthly,Electronic check,44.6,2,cancelled,2026-07-08,2026-08-01
3858-VOBET,Basic,Month-to-month,Monthly,Electronic check,74.95,23,cancelled,2024-09-22,2026-09-07
7020-OZKXZ,Basic,Month-to-month,Monthly,Credit card (automatic),75.5,9,active,2025-11-22,
3977-QCRSL,Basic,Month-to-month,Monthly,Mailed check,20.15,5,active,2026-04-13,
0017-DINOC,Pro,Two year,Annual,Credit card (automatic),45.2,54,active,2022-03-07,
1447-PJGGA,Pro,Two year,Annual,Electronic check,95.25,57,cancelled,2021-11-23,2026-07-24
8565-CLBZW,Basic,Month-to-month,Monthly,Mailed check,89.85,24,cancelled,2024-09-13,2026-08-04
9139-WQQDY,Standard,One year,Annual,Mailed check,100.45,49,cancelled,2022-08-12,2026-07-24
0224-HJAPT,Basic,Month-to-month,Monthly,Electronic check,47.15,5,cancelled,2026-04-13,2026-08-08
8086-OVPWV,Basic,Month-to-month,Monthly,Electronic check,80.2,2,cancelled,2026-07-03,2026-08-26
9430-FRQOC,Basic,Month-to-month,Monthly,Mailed check,87.1,4,cancelled,2026-05-05,2026-08-10
7639-OPLNG,Pro,Two year,Annual,Bank transfer (automatic),79.25,70,active,2020-11-07,
3074-GQWYX,Basic,Month-to-month,Monthly,Bank transfer (automatic),75.9,5,cancelled,2026-04-13,2026-08-11
1492-QGCLU,Basic,Month-to-month,Monthly,Electronic check,85.7,53,active,2022-03-29,
6845-RGTYS,Basic,Month-to-month,Monthly,Electronic check,98.75,47,cancelled,2022-09-23,2026-09-05
7328-OWMOM,Standard,One year,Annual,Credit card (automatic),20.1,31,active,2024-02-10,
4418-LZMSV,Basic,Month-to-month,Monthly,Bank transfer (automatic),61.8,13,active,2025-07-29,
5155-AZQPB,Basic,Month-to-month,Monthly,Mailed check,49.9,28,active,2024-04-24,
8861-HGGKB,Basic,Month-to-month,Monthly,Electronic check,86.45,10,cancelled,2025-10-31,2026-09-10
1087-GRUYI,Pro,Two year,Annual,Bank transfer (automatic),20.4,38,active,2023-07-01,
7065-YUNRY,Basic,Month-to-month,Monthly,Mailed check,45.3,1,cancelled,2026-08-12,2026-08-08
7694-VLBWQ,Standard,One year,Annual,Electronic check,104.1,67,cancelled,2021-01-18,2026-09-10
2546-KZAAT,Standard,One year,Annual,Mailed check,75.4,52,active,2022-04-20,
0181-RITDD,Pro,Two year,Annual,Mailed check,108.15,62,active,2021-06-26,
5989-PGKJB,Basic,Month-to-month,Monthly,Electronic check,86.25,16,active,2025-04-20,
4795-KTRTH,Basic,Month-to-month,Monthly,Electronic check,81.0,5,cancelled,2026-03-30,2026-09-10
8272-ONJLV,Standard,One year,Annual,Electronic check,95.7,12,active,2025-08-28,
1488-PBLJN,Pro,Two year,Annual,Bank transfer (automatic),116.85,72,active,2020-08-23,
0308-GIQJT,Standard,One year,Annual,Bank transfer (automatic),105.75,71,active,2020-10-15,
3778-FOAQW,Standard,One year,Annual,Mailed check,20.15,24,active,2024-09-10,
4452-ROHMO,Pro,Two year,Annual,Mailed check,19.6,15,active,2025-06-11,
6481-OGDOO,Standard,One year,Annual,Credit card (automatic),90.6,67,cancelled,2021-01-28,2026-09-11
3090-LETTY,Basic,Month-to-month,Monthly,Bank transfer (automatic),60.95,2,active,2026-07-11,
5349-AZPEW,Basic,Month-to-month,Monthly,Mailed check,25.05,5,active,2026-04-06,
3753-TSEMP,Basic,Month-to-month,Monthly,Electronic check,88.15,15,cancelled,2025-06-03,2026-08-10
8305-VHZBZ,Basic,Month-to-month,Monthly,Mailed check,20.2,1,cancelled,2026-07-26,2026-07-23
9720-JJJOR,Standard,One year,Annual,Bank transfer (automatic),60.3,41,active,2023-04-02,
8100-HZZLJ,Basic,Month-to-month,Monthly,Electronic check,63.95,43,active,2023-02-16,
8775-ERLNB,Basic,Month-to-month,Monthly,Electronic check,74.3,1,active,2026-07-28,
8309-IEYJD,Basic,Month-to-month,Monthly,Mailed check,70.6,1,active,2026-08-05,
9172-JITSM,Basic,Month-to-month,Monthly,Electronic check,90.8,26,cancelled,2024-07-14,2026-08-17
6298-QDFNH,Basic,Month-to-month,Monthly,Electronic check,79.35,22,cancelled,2024-10-28,2026-09-07
7398-HPYZQ,Pro,Two year,Annual,Bank transfer (automatic),90.55,71,active,2020-10-08,
3546-GHEAE,Pro,Two year,Annual,Mailed check,19.45,7,active,2026-02-02,
7361-YPXFS,Basic,Month-to-month,Monthly,Bank transfer (automatic),64.45,28,active,2024-04-18,
6557-BZXLQ,Basic,Month-to-month,Monthly,Electronic check,69.65,16,active,2025-05-10,
2550-QHZGP,Standard,One year,Annual,Mailed check,19.5,7,active,2026-01-20,
7519-JTWQH,Pro,Two year,Annual,Bank transfer (automatic),110.5,69,active,2020-12-03,
2538-OIMXF,Basic,Month-to-month,Monthly,Mailed check,24.7,1,active,2026-07-21,
8543-MSDMF,Basic,Month-to-month,Monthly,Electronic check,77.4,3,active,2026-05-23,
9961-JBNMK,Basic,Month-to-month,Monthly,Bank transfer (automatic),96.8,21,cancelled,2024-11-22,2026-08-16
1170-SASML,Basic,Month-to-month,Monthly,Bank transfer (automatic),85.4,69,active,2020-12-10,
4872-JCVCA,Pro,Two year,Annual,Bank transfer (automatic),47.6,71,active,2020-09-23,
5346-BZCHP,Pro,Two year,Annual,Mailed check,19.4,69,active,2020-12-05,
2038-LLMLM,Basic,Month-to-month,Monthly,Electronic check,103.85,48,active,2022-08-20,
6173-ITPWD,Basic,Month-to-month,Monthly,Bank transfer (automatic),83.35,47,cancelled,2022-09-18,2026-08-18
9734-UYXQI,Basic,Month-to-month,Monthly,Electronic check,49.4,2,cancelled,2026-06-30,2026-08-11
1216-BGTSP,Basic,Month-to-month,Monthly,Credit card (automatic),108.45,45,active,2022-11-20,
4138-NAXED,Basic,Month-to-month,Monthly,Bank transfer (automatic),81.0,51,active,2022-06-02,
2189-UXTKY,Basic,Month-to-month,Monthly,Electronic check,79.2,22,cancelled,2024-11-15,2026-08-21
0744-BIKKF,Pro,Two year,Annual,Bank transfer (automatic),86.65,72,active,2020-08-21,
7483-IQWIB,Basic,Month-to-month,Monthly,Electronic check,92.95,37,active,2023-08-02,
5248-KWLAR,Pro,Two year,Annual,Electronic check,90.35,71,active,2020-10-15,
4958-GZWIY,Basic,Month-to-month,Monthly,Electronic check,48.7,7,cancelled,2026-02-14,2026-08-15
7996-MHXLW,Pro,Two year,Annual,Credit card (automatic),25.15,66,active,2021-02-24,
7833-PKIHD,Standard,One year,Annual,Bank transfer (automatic),76.4,51,active,2022-05-21,
7061-OVMIM,Standard,One year,Annual,Bank transfer (automatic),19.55,30,active,2024-02-26,
5153-RTHKF,Basic,Month-to-month,Monthly,Electronic check,85.35,34,active,2023-11-04,
1852-QSWCD,Pro,Two year,Annual,Mailed check,24.8,64,active,2021-05-08,
4832-VRBMR,Standard,One year,Annual,Bank transfer (automatic),103.15,65,active,2021-04-05,
9079-LWTFD,Basic,Month-to-month,Monthly,Mailed check,100.75,47,active,2022-10-08,
6356-ELRKD,Basic,Month-to-month,Monthly,Electronic check,95.6,1,cancelled,2026-08-09,2026-08-27
8624-GIOUT,Basic,Month-to-month,Monthly,Credit card (automatic),59.75,49,cancelled,2022-08-14,2026-07-24
3392-EHMNK,Pro,Two year,Annual,Credit card (automatic),94.1,67,active,2021-01-29,
5986-WWXDV,Standard,One year,Annual,Bank transfer (automatic),19.35,39,active,2023-06-11,
3061-BCKYI,Basic,Month-to-month,Monthly,Mailed check,19.9,14,active,2025-07-13,
6179-GJPSO,Basic,Month-to-month,Monthly,Credit card (automatic),108.15,43,cancelled,2023-02-08,2026-08-15
7901-TBKJX,Basic,Month-to-month,Monthly,Electronic check,101.05,56,active,2021-12-24,
7228-PAQPD,Standard,One year,Annual,Credit card (automatic),59.1,14,active,2025-06-30,
3177-LASXD,Basic,Month-to-month,Monthly,Electronic check,71.35,1,cancelled,2026-08-03,2026-08-28
7746-QYVCO,Standard,One year,Annual,Mailed check,55.85,16,active,2025-04-30,
5804-HYIEZ,Basic,Month-to-month,Monthly,Electronic check,106.05,70,active,2020-10-31,
9919-FZDED,Pro,Two year,Annual,Credit card (automatic),84.1,72,active,2020-09-02,
5934-TSSAU,Basic,Month-to-month,Monthly,Credit card (automatic),75.3,23,active,2024-09-21,
3486-KHMLI,Basic,Month-to-month,Monthly,Mailed check,24.7,21,active,2024-11-25,
4897-QSUYC,Basic,Month-to-month,Monthly,Mailed check,20.15,1,cancelled,2026-08-12,2026-09-15
1084-UQCHV,Basic,Month-to-month,Monthly,Bank transfer (automatic),69.75,1,cancelled,2026-07-24,2026-08-06
8290-YWKHZ,Basic,Month-to-month,Monthly,Electronic check,93.2,32,cancelled,2024-01-11,2026-08-24
2955-BJZHG,Basic,Month-to-month,Monthly,Electronic check,80.85,17,cancelled,2025-04-15,2026-09-01
3806-DXQOM,Basic,Month-to-month,Monthly,Electronic check,33.65,4,cancelled,2026-05-06,2026-08-18
6784-XYJAE,Standard,One year,Annual,Electronic check,55.8,36,active,2023-09-06,
3933-DQPWX,Pro,Two year,Annual,Credit card (automatic),39.7,50,active,2022-06-24,
6661-EIPZC,Basic,Month-to-month,Monthly,Credit card (automatic),29.5,48,active,2022-08-27,
